story,character, appearing lines
313b9e32-74dc-4afc-8518-849a48dcf59d,Ken,"[1, 3, 5]"
313b9e32-74dc-4afc-8518-849a48dcf59d,His friends,"[4, 5]"
e0d40c84-fdeb-4f2a-8462-26fa141ccea3,I (myself),"[4, 5]"
e0d40c84-fdeb-4f2a-8462-26fa141ccea3,Natalie,"[1, 2, 3, 5]"
e0d40c84-fdeb-4f2a-8462-26fa141ccea3,My husband,"[4, 5]"
89b94956-31f1-4330-8087-1c0c240e22b1,I'm,"[1, 2, 3, 4, 5]"
89b94956-31f1-4330-8087-1c0c240e22b1,Parents,[5]
95720622-e637-4f2e-a377-44e9f601635b,Ellen,"[1, 3, 4, 5]"
95720622-e637-4f2e-a377-44e9f601635b,Voters,[4]
eae4cd40-5447-4488-8234-27e3fce7619d,Dan,"[1, 2, 3, 4, 5]"
202e0f7c-973e-404e-a592-7161ce618832,Tony,"[1, 2, 3, 4]"
202e0f7c-973e-404e-a592-7161ce618832,Nia,"[1, 2, 3, 4, 5]"
9f9e5e26-e5a2-41f6-a08f-84bbe1ef9e7e,I (myself),"[2, 4]"
9f9e5e26-e5a2-41f6-a08f-84bbe1ef9e7e,Boat companies,[1]
e154f65b-6266-4e9a-a730-bc6c645974fb,Criminals,"[2, 4]"
e154f65b-6266-4e9a-a730-bc6c645974fb,Mr jones,"[1, 2, 3, 4, 5]"
4ce87295-dbaf-4dfb-8f89-3f29bd37c9b5,Mother,"[1, 2, 5]"
4ce87295-dbaf-4dfb-8f89-3f29bd37c9b5,Father,"[1, 2, 5]"
4ce87295-dbaf-4dfb-8f89-3f29bd37c9b5,Neighbor,"[4, 5]"
4ce87295-dbaf-4dfb-8f89-3f29bd37c9b5,The little boy,"[1, 2, 3, 4, 5]"
f6a361a0-e557-46e8-b416-5dff8cc686fe,Lisa's mom,"[1, 5]"
f6a361a0-e557-46e8-b416-5dff8cc686fe,Lisa,"[1, 2, 3, 4, 5]"
f82b62cf-d185-4371-82bb-718fe73cde9f,Tim,"[1, 2, 3, 4, 5]"
f3099998-6aa1-4553-acd4-a5862c8a73ae,Rachel,"[1, 2, 3, 4, 5]"
f3099998-6aa1-4553-acd4-a5862c8a73ae,Rachel's doctor,[3]
c45f5b56-4dad-4a84-843b-4c8a3a94a54f,Doctors,[4]
c45f5b56-4dad-4a84-843b-4c8a3a94a54f,Jillian,"[1, 2, 3, 4, 5]"
c45f5b56-4dad-4a84-843b-4c8a3a94a54f,The doctor,[2]
b93a23b5-978d-4154-82e6-c7fea236393c,Tom,"[1, 2, 3, 4]"
159e1896-03bb-4df2-8c39-58dafc5ede77,Chuck,"[1, 2, 3, 4, 5]"
159e1896-03bb-4df2-8c39-58dafc5ede77,Boss,[3]
e6d8888f-07e9-4e43-84c8-8644e0b1b317,I (myself),"[2, 3, 5]"
e6d8888f-07e9-4e43-84c8-8644e0b1b317,Fish,"[1, 3]"
d1fd9d2d-ba16-457f-8be5-599a33c5c2ea,Her boss,[4]
d1fd9d2d-ba16-457f-8be5-599a33c5c2ea,Jennifer,"[1, 2, 3, 4, 5]"
0500aed2-f37d-451a-bfd6-3c7f26666c80,I (myself),"[1, 3, 5]"
0500aed2-f37d-451a-bfd6-3c7f26666c80,Another family,[3]
0500aed2-f37d-451a-bfd6-3c7f26666c80,My daughters,"[2, 3, 5]"
0500aed2-f37d-451a-bfd6-3c7f26666c80,Little girl,"[3, 4, 5]"
850dd0c5-47aa-4c9c-82cd-690f1ce92508,I (myself),"[1, 2, 3, 4, 5]"
850dd0c5-47aa-4c9c-82cd-690f1ce92508,Friend,[1]
03393bcb-97d5-4a80-a1a3-6862aac5cc9a,Jane,"[1, 2, 4]"
03393bcb-97d5-4a80-a1a3-6862aac5cc9a,Kids,"[2, 3, 4, 5]"
1aa29782-cfdd-46e8-a9c4-c8ad82603a58,Teen,"[1, 2, 4, 5]"
1aa29782-cfdd-46e8-a9c4-c8ad82603a58,Girls,[3]
789ea12b-bd4f-4bda-a12f-02f67b2e0ac7,Tami,"[1, 2, 3, 4, 5]"
789ea12b-bd4f-4bda-a12f-02f67b2e0ac7,Jv volleyball team,[5]
789ea12b-bd4f-4bda-a12f-02f67b2e0ac7,High school,"[2, 4]"
331b6842-c95b-4af9-b600-720e8df74483,Waitresses,"[2, 3, 4]"
331b6842-c95b-4af9-b600-720e8df74483,Friends,"[1, 3]"
331b6842-c95b-4af9-b600-720e8df74483,Kate,"[1, 3, 5]"
8dcc7fe0-7048-4b4c-8f24-d25f7704661c,The woman,"[1, 2, 3, 4, 5]"
ef410aa7-addf-4224-9b1a-a44448de6eb2,I (myself),"[1, 2, 3, 4]"
ef410aa7-addf-4224-9b1a-a44448de6eb2,Some friends,"[1, 2, 3, 4, 5]"
5547f469-6f95-466c-aa24-1ab3df949c75,Brittany,"[1, 2, 3, 4, 5]"
bad2e653-cc19-4756-a934-aca184c6e9fc,Tom,"[1, 2, 3, 5]"
740b910f-c888-4601-8608-fd39c528302c,I (myself),"[1, 2, 3, 4, 5]"
740b910f-c888-4601-8608-fd39c528302c,My friends,"[1, 2, 3]"
c70c7c37-bbc0-4602-bb4d-d328474cef89,Jessica,"[1, 2, 3, 4, 5]"
c70c7c37-bbc0-4602-bb4d-d328474cef89,Family,[1]
17902624-e480-4498-b1e2-9bea0446a2a6,Parents,[5]
17902624-e480-4498-b1e2-9bea0446a2a6,Henry,"[1, 4, 5]"
2761f54b-9915-482b-812b-6b4e329e9dcb,Mike,"[1, 2, 3, 4, 5]"
94a5f8d2-4fcd-449e-b9ca-e56dc6afb521,Alan,"[1, 5]"
feb3367d-794c-4eaf-8e47-2b59c3bfb0e4,His mother,"[1, 2, 4, 5]"
feb3367d-794c-4eaf-8e47-2b59c3bfb0e4,Ethan,"[1, 2, 3, 4, 5]"
2b3b4bc7-fb8f-4645-b95d-2035651645e7,The waitress,"[2, 5]"
2b3b4bc7-fb8f-4645-b95d-2035651645e7,The man,"[1, 2, 3, 4, 5]"
5ff334b3-2e12-4854-960c-0e8af2bebf52,Larry,"[1, 2, 3, 4, 5]"
f6986e20-e2d2-49f9-b017-5df454ac0003,Ron,"[1, 2, 3, 5]"
8649fde8-e8be-4668-9330-74b26aac62dd,Amy,"[1, 2, 3, 4, 5]"
8649fde8-e8be-4668-9330-74b26aac62dd,Boys,[2]
f22dbc21-54ab-4552-b6f5-1d335e680ea0,Colin,"[1, 2, 3, 5]"
f22dbc21-54ab-4552-b6f5-1d335e680ea0,Jo,"[1, 2, 3, 4, 5]"
f22dbc21-54ab-4552-b6f5-1d335e680ea0,Marriage counsellor,[4]
36472526-2836-434e-bdd4-f0a441a7783c,Her cousins,"[1, 5]"
36472526-2836-434e-bdd4-f0a441a7783c,Allie,"[1, 2, 3, 4, 5]"
6b3fbfdc-a59f-4958-84e1-611a56882bf7,Kim,"[1, 2, 4, 5]"
6b3fbfdc-a59f-4958-84e1-611a56882bf7,Boyfriend,"[1, 2, 5]"
94c0b9fa-d84e-4d40-bae2-cd0e0283056d,Mike,"[1, 2, 3, 4, 5]"
94c0b9fa-d84e-4d40-bae2-cd0e0283056d,Someone,"[2, 3, 4, 5]"
f146a4cb-e082-4692-bf95-7e2db9fb3706,Ronald,"[1, 2, 3, 4, 5]"
f146a4cb-e082-4692-bf95-7e2db9fb3706,I (myself),"[2, 3]"
b7bf6690-bdf3-4ba8-bb87-59d3e0b15d86,A seagull,"[3, 4, 5]"
b7bf6690-bdf3-4ba8-bb87-59d3e0b15d86,Tina,"[1, 2, 3, 4, 5]"
d4e57dac-160c-4125-83bc-0f7fdbfa4c25,Dave,"[1, 2, 3, 5]"
abf422ac-f170-4e73-b66c-10734edafc9f,Boss,"[1, 2, 3]"
abf422ac-f170-4e73-b66c-10734edafc9f,I (myself),"[4, 5]"
abf422ac-f170-4e73-b66c-10734edafc9f,Employees,[1]
abf422ac-f170-4e73-b66c-10734edafc9f,Workforce,[2]
abf422ac-f170-4e73-b66c-10734edafc9f,People,[3]
9cef9a2b-ec00-4ee1-8153-5f81d0377c65,Talitha,"[1, 3, 4, 5]"
6bf023d4-468d-4609-8710-851f8eff788d,Boss,[4]
6bf023d4-468d-4609-8710-851f8eff788d,Anna,"[1, 2, 3, 4, 5]"
eefa52e4-3674-4ff3-b396-180154b080f6,Congregation,"[2, 4, 5]"
eefa52e4-3674-4ff3-b396-180154b080f6,Pastor,"[2, 4]"
c9f7e57d-6339-4361-aff2-27072197fdab,Woman,"[1, 2, 3, 5]"
ffd52552-ef3a-4897-86aa-3f8f0cb5113e,Jena,[1]
ccbb7f97-1631-4109-94b8-26b8b73ad58b,I (myself),"[1, 2, 3, 4, 5]"
ccbb7f97-1631-4109-94b8-26b8b73ad58b,My friends,"[1, 2, 3, 4]"
67b5e947-0ef2-49dc-b06d-7d9dfb23a5f3,Teacher,[2]
67b5e947-0ef2-49dc-b06d-7d9dfb23a5f3,Family,[3]
67b5e947-0ef2-49dc-b06d-7d9dfb23a5f3,Reynaldo,"[1, 2, 3, 4, 5]"
8cde0319-88f4-47a4-923f-13401d54b1a7,Samantha,"[1, 2, 3, 4, 5]"
8cde0319-88f4-47a4-923f-13401d54b1a7,Her parents,[2]
438e515a-408c-4700-9955-7dbda66b4075,The mother,"[1, 2, 3, 4, 5]"
438e515a-408c-4700-9955-7dbda66b4075,Baby,"[2, 3, 4]"
c9e57fd2-d9b6-434f-a60c-4fd626b65d4d,I (myself),"[1, 2, 3, 4]"
126ce03b-74fd-4fec-8b61-54cf6bbe6331,I (myself),"[2, 3, 5]"
126ce03b-74fd-4fec-8b61-54cf6bbe6331,The kids,"[4, 5]"
126ce03b-74fd-4fec-8b61-54cf6bbe6331,My family,"[1, 2, 3, 5]"
66ff4521-e0ab-4231-93ff-30ff2dc2c034,A customer,"[2, 3, 4]"
66ff4521-e0ab-4231-93ff-30ff2dc2c034,Robbie,"[1, 2, 4, 5]"
66ff4521-e0ab-4231-93ff-30ff2dc2c034,Another customer,[4]
7fa5688d-0f69-4a1d-9e4b-e44c95220db1,Dog,"[1, 2, 3, 4, 5]"
7fa5688d-0f69-4a1d-9e4b-e44c95220db1,Tom,"[1, 3, 5]"
ad767ee7-d2ed-4422-a1c6-e668108131bb,Jenny,"[1, 2, 3, 4, 5]"
ad767ee7-d2ed-4422-a1c6-e668108131bb,Her customer,"[2, 3, 4]"
826d17d0-7799-40f0-9339-12e6aa179d60,Many students,[2]
826d17d0-7799-40f0-9339-12e6aa179d60,Scavengers,[3]
826d17d0-7799-40f0-9339-12e6aa179d60,My brother,"[4, 5]"
cbc2de18-4422-48bc-9f45-7f0ff9b892a8,Relative,[2]
cbc2de18-4422-48bc-9f45-7f0ff9b892a8,Sam,"[1, 2, 3, 4, 5]"
3b4560cd-ea70-4175-b73e-db62c46b3446,Puppy,"[1, 2, 3, 4, 5]"
3b4560cd-ea70-4175-b73e-db62c46b3446,Tom,"[1, 2, 3, 4, 5]"
36c33756-bcf8-4bf7-b190-baab97eec54e,I (myself),"[1, 2, 3, 4, 5]"
36c33756-bcf8-4bf7-b190-baab97eec54e,Crowded,[4]
4c10425c-ce61-484a-80eb-ba0b71574fbc,Jan,"[1, 2, 5]"
4c10425c-ce61-484a-80eb-ba0b71574fbc,Her brothers,[5]
4c10425c-ce61-484a-80eb-ba0b71574fbc,Spiders,"[1, 2, 5]"
db9cf9b5-9f89-4e8f-a174-07ad1dac75b9,Tina,"[1, 2, 3, 4, 5]"
db9cf9b5-9f89-4e8f-a174-07ad1dac75b9,Mom,"[1, 3, 5]"
7b495e61-e0a5-472b-b52e-909fdcab4578,Sara's dad,"[4, 5]"
7b495e61-e0a5-472b-b52e-909fdcab4578,Sara,"[1, 2, 3, 4]"
f7c47f32-00ea-4ad9-b680-860fe1c92bec,Club,"[3, 4, 5]"
f7c47f32-00ea-4ad9-b680-860fe1c92bec,Guys,[4]
f7c47f32-00ea-4ad9-b680-860fe1c92bec,Ty,"[1, 2, 3, 5]"
1dfefc5b-8354-4597-8fe2-c5e6146cf27c,Sarah,"[1, 2, 3, 4, 5]"
409a7cdc-8c66-4b21-8642-5e3d53f25bad,Bree,"[1, 2, 3, 4, 5]"
409a7cdc-8c66-4b21-8642-5e3d53f25bad,Cat,"[2, 3, 4]"
32560ac8-e95f-435f-827c-058dd0d0669c,Colin,"[1, 2, 3, 4, 5]"
2bd0ce68-a2c6-4791-a185-82e9b39c3eef,Ella,"[1, 2, 3, 4, 5]"
2bd0ce68-a2c6-4791-a185-82e9b39c3eef,Mommh,[4]
b8012091-bcf2-41f1-a09e-508ae63e1309,Talent scout,"[3, 4]"
b8012091-bcf2-41f1-a09e-508ae63e1309,Choir,[1]
b8012091-bcf2-41f1-a09e-508ae63e1309,Agency,[5]
b8012091-bcf2-41f1-a09e-508ae63e1309,Shannon,"[1, 2, 3, 4, 5]"
b8012091-bcf2-41f1-a09e-508ae63e1309,Church,"[1, 3]"
3290e3a7-237b-4382-944f-890367b38015,Lawrence,"[1, 2, 3, 4, 5]"
ef50d226-6f0a-4c8d-9cb9-5a3112520fe4,Friends,"[2, 3, 4]"
ef50d226-6f0a-4c8d-9cb9-5a3112520fe4,Jen,"[1, 2, 3, 4, 5]"
ef50d226-6f0a-4c8d-9cb9-5a3112520fe4,Boyfriend,[1]
ee6ac732-64d0-4658-b252-f75eb4fefd20,Grant,"[1, 2, 3, 4, 5]"
4a5d333d-2ebf-4e98-b0fe-73e97901b966,Roni,"[1, 2, 3, 5]"
5b298d13-a91f-42b3-bb13-1c7388ecc2df,Whitney,"[1, 3, 4, 5]"
7acb75ae-e570-4c02-8757-b09b171531a4,Bob,"[1, 2, 3]"
7acb75ae-e570-4c02-8757-b09b171531a4,Police,"[3, 4, 5]"
7acb75ae-e570-4c02-8757-b09b171531a4,Neighbor,[4]
e2e2035f-354c-405c-bbab-6a2ced8886e7,Daniel,"[1, 2, 3, 4, 5]"
bddae811-acd7-4990-8660-f011f53e01fd,Litter of kittens,[5]
bddae811-acd7-4990-8660-f011f53e01fd,Stray cat,"[1, 2, 3, 5]"
0d1167b0-5032-46d0-8e5f-a5dca7056ca3,Jan,"[1, 4, 5]"
0d1167b0-5032-46d0-8e5f-a5dca7056ca3,Jan's cats,[5]
2a034d1e-562c-4d8f-9264-681b11b2dace,Mom,"[1, 2, 4]"
2a034d1e-562c-4d8f-9264-681b11b2dace,Val,"[1, 2, 3, 5]"
2a034d1e-562c-4d8f-9264-681b11b2dace,Principal,[4]
a688a442-ff7c-48f4-8936-a49c2dd094ab,Lisa,"[1, 2, 3, 4]"
a688a442-ff7c-48f4-8936-a49c2dd094ab,Shark,"[2, 4, 5]"
ae0a2449-7f58-4f04-9559-1050921fac51,Alex,"[3, 4]"
ae0a2449-7f58-4f04-9559-1050921fac51,Katie,"[1, 2, 3, 4, 5]"
bb8a52cc-0c6e-427c-91ad-3fbdc9dac5a4,Facebook group,"[1, 2, 3, 4, 5]"
bb8a52cc-0c6e-427c-91ad-3fbdc9dac5a4,Alexa,"[1, 2, 3, 4, 5]"
bb8a52cc-0c6e-427c-91ad-3fbdc9dac5a4,Asian,"[2, 5]"
703f65d1-c4af-48cb-acbc-ef8fd53e6ec8,Nicholas,"[1, 2, 3, 4, 5]"
5246505d-e6a1-4fdd-958d-525ca7a643e0,Family,[1]
5246505d-e6a1-4fdd-958d-525ca7a643e0,Ally,"[1, 2, 3, 4, 5]"
9a999aa8-96b1-482f-b257-ad2800ac9504,Nanette,"[1, 2, 3, 4, 5]"
a84cbd40-49c3-4d2c-84bf-bee507c78855,Gene,"[1, 2, 3, 4, 5]"
a84cbd40-49c3-4d2c-84bf-bee507c78855,A young man,"[3, 4, 5]"
24dbcbf6-4d3a-4800-a89e-5f1ea5538d7e,Parents,[1]
24dbcbf6-4d3a-4800-a89e-5f1ea5538d7e,Lily,"[1, 3, 4, 5]"
24dbcbf6-4d3a-4800-a89e-5f1ea5538d7e,Brother,[3]
4270214c-41bb-4486-bbb3-a4a31d34c112,Jack,"[1, 2, 3, 4, 5]"
e0258fff-60ee-4315-a076-de5b84e136c8,Amy,"[1, 2, 3, 4, 5]"
e0258fff-60ee-4315-a076-de5b84e136c8,Horses,[5]
e0258fff-60ee-4315-a076-de5b84e136c8,Horse,"[1, 2, 3, 4]"
e0258fff-60ee-4315-a076-de5b84e136c8,Friend,[1]
934d9a49-36c9-461a-814e-26d833fcc506,I (myself),"[2, 3, 4, 5]"
934d9a49-36c9-461a-814e-26d833fcc506,My wife,[5]
fe67317c-a34e-4593-9ecc-ec6a35a75514,Friends,[2]
fe67317c-a34e-4593-9ecc-ec6a35a75514,Jack,"[1, 2, 3, 4, 5]"
fe67317c-a34e-4593-9ecc-ec6a35a75514,Coaching staff,"[3, 4, 5]"
fe67317c-a34e-4593-9ecc-ec6a35a75514,Baseball team,"[1, 4]"
495ba960-f8bc-493d-83b6-aefc7b3a3c37,Tom,"[1, 2, 3, 4, 5]"
6e4ca194-85dc-41a1-8b34-009bbf1b9c93,Phil,"[1, 2, 3, 4, 5]"
5542fa3d-a197-470c-b2af-739ebaaec5fb,The morris family,"[1, 2, 5]"
5476e2be-8d3d-4971-989e-b835f216fd36,New roommate,"[1, 2, 4, 5]"
5476e2be-8d3d-4971-989e-b835f216fd36,Tom,"[1, 2, 3, 4, 5]"
9cca27e5-8ef8-4bde-8afb-3d3184e3d7b0,Will,"[1, 2, 3, 4, 5]"
9cca27e5-8ef8-4bde-8afb-3d3184e3d7b0,Some girls,"[1, 2, 3, 4, 5]"
d91c8d03-d085-4f4f-bbcb-ba5b2aa98e56,I (myself),"[1, 2, 4, 5]"
13ae9be7-9c6b-4d43-8dad-d5df6e9db72a,A classmate,[3]
13ae9be7-9c6b-4d43-8dad-d5df6e9db72a,Tommy,"[1, 2, 3, 4]"
28e572a1-b87b-47dc-9c25-9db80d67c17d,Amy,"[1, 2, 3, 4, 5]"
28e572a1-b87b-47dc-9c25-9db80d67c17d,Troy,"[2, 3, 4]"
28e572a1-b87b-47dc-9c25-9db80d67c17d,Boss,[5]
0a9938e1-ecf2-4f7d-a5d7-2a31d8be6c82,Caleb,"[1, 2, 3, 5]"
9e00dc66-2bee-436f-9242-431ba38c9c12,Jake,"[1, 2, 3, 5]"
9e00dc66-2bee-436f-9242-431ba38c9c12,His girlfriend,"[1, 3, 4]"
14c025dc-26d3-4d3b-a0cf-6b21df40660d,Leroy,"[1, 2, 3, 4, 5]"
ff3c24ae-a139-4201-8d1c-9f49622ab709,Anyone,[3]
ff3c24ae-a139-4201-8d1c-9f49622ab709,Pearl,"[1, 2, 3, 4, 5]"
1c8b7ca4-373d-4137-a5b4-9f53636b75b6,Dilbert,"[1, 2, 3, 4, 5]"
1c8b7ca4-373d-4137-a5b4-9f53636b75b6,His dentist,[4]
bf412123-744f-4c3c-add7-a9261e5bf87c,Jim's son,"[1, 2, 3, 4, 5]"
2f556457-fbd6-4231-9146-537f02948854,Evan,"[1, 2, 3, 4]"
2f556457-fbd6-4231-9146-537f02948854,Julia,"[1, 2, 3, 4, 5]"
cbe00690-ee23-46de-a5cb-28698df58f3e,I (myself),"[1, 3, 5]"
ede4b49b-cb21-44d3-ac1a-8a5dcf97075a,Eddie,"[1, 2, 3, 5]"
ede4b49b-cb21-44d3-ac1a-8a5dcf97075a,Everyone,[4]
ede4b49b-cb21-44d3-ac1a-8a5dcf97075a,Class,[4]
643b1dba-dd81-4d03-8fa6-5a370fcc06cc,Adam's crew,[2]
643b1dba-dd81-4d03-8fa6-5a370fcc06cc,Woman,"[4, 5]"
643b1dba-dd81-4d03-8fa6-5a370fcc06cc,Adam,"[1, 2, 3, 4, 5]"
76745639-514b-4073-8972-d85bed57b412,Harry,"[1, 2, 3, 4, 5]"
a2207e86-e7ed-49ef-accd-e8e0d30b0be4,I (myself),"[1, 2, 3, 4, 5]"
a2207e86-e7ed-49ef-accd-e8e0d30b0be4,A man,"[2, 3, 4, 5]"
d79c44c1-734e-4487-8b4e-f61dbfcceee0,Everyone,[1]
d79c44c1-734e-4487-8b4e-f61dbfcceee0,Dog,[2]
5d9e0e89-b601-46a1-b7b2-98b2f9f1154b,Billy's mother,"[1, 2, 4, 5]"
5d9e0e89-b601-46a1-b7b2-98b2f9f1154b,Billy,"[1, 2, 3, 4, 5]"
1052cb33-69b1-4f2c-b093-d7be7ebc29b4,Pete,"[1, 2, 3, 4, 5]"
58c79595-44b1-4582-b06e-b7d8a339e027,I (myself),"[1, 2, 3, 4, 5]"
f5717168-67b6-4fb1-8101-48db0244faeb,Leo's mother,"[1, 5]"
f5717168-67b6-4fb1-8101-48db0244faeb,Leo,"[1, 2, 3, 4, 5]"
1af108e7-f3af-4601-a8f2-b3b17266bc48,Rat,"[1, 2, 4, 5]"
1af108e7-f3af-4601-a8f2-b3b17266bc48,Family,"[2, 3]"
1af108e7-f3af-4601-a8f2-b3b17266bc48,Cat,"[3, 4]"
5396b879-61f5-4767-991d-72a0d96e7ac4,Her boss,"[3, 4]"
5396b879-61f5-4767-991d-72a0d96e7ac4,Amanda,"[1, 2, 3, 5]"
5f420abe-6006-46b4-b646-051009f94ef2,I (myself),"[1, 2, 3, 5]"
5f420abe-6006-46b4-b646-051009f94ef2,My cousin,"[2, 3, 4]"
e8d172ba-15fd-4258-afa5-3d3373172f65,Gina,"[1, 2, 3, 4, 5]"
e8d172ba-15fd-4258-afa5-3d3373172f65,Gina's mother,"[1, 3, 4, 5]"
8ab1c917-472b-4540-9961-f903ef246458,The wheeler family,"[1, 2, 3, 4, 5]"
67571394-5c1d-4f31-975b-46802689167e,Sarah,"[1, 2, 3, 4, 5]"
815ecd1a-cbf6-451c-b22d-567e3efff546,Clown,[4]
815ecd1a-cbf6-451c-b22d-567e3efff546,Tom,"[1, 4]"
5b710606-321e-4864-86b5-b1d07157ca61,Keith,"[1, 2, 3, 5]"
bea2a061-b0d0-4b8b-8c5a-a76383468b61,Dottie,"[1, 3, 4]"
bea2a061-b0d0-4b8b-8c5a-a76383468b61,Mom,[4]
b63157e6-51ee-46e3-b03c-aee37d4e8498,A man,[1]
c1e43a17-5f4e-470b-8c5e-5d753758add3,Joe,[4]
c1e43a17-5f4e-470b-8c5e-5d753758add3,Tom,"[1, 2, 3, 5]"
50f155ce-c08d-4101-9a9e-a0ab04e87b94,Amy,"[1, 3, 4]"
50f155ce-c08d-4101-9a9e-a0ab04e87b94,Her boss,"[2, 3]"
3cbaf900-5e1d-40fc-b1eb-26461bc24a11,Shen,"[1, 2, 3, 4, 5]"
3cbaf900-5e1d-40fc-b1eb-26461bc24a11,Sheri,"[1, 2, 3, 4, 5]"
d5da1386-0540-4b77-b0eb-1125c943e3f2,Jake,"[1, 2, 3, 5]"
eb21b643-418a-447b-b0d8-389489d62bfc,I (myself),"[1, 3, 4, 5]"
eb21b643-418a-447b-b0d8-389489d62bfc,My mom,[1]
eb21b643-418a-447b-b0d8-389489d62bfc,My roommate,"[3, 4, 5]"
f65d7cbc-984f-47e4-813f-5d7b68faf45d,Olive,"[1, 2, 3, 4, 5]"
f65d7cbc-984f-47e4-813f-5d7b68faf45d,Pomeranian,[5]
0ff9da1d-83f2-43d8-b4cb-288d49f2aa0a,Dogs,[1]
0ff9da1d-83f2-43d8-b4cb-288d49f2aa0a,Kelsi,"[1, 2, 4, 5]"
0ff9da1d-83f2-43d8-b4cb-288d49f2aa0a,Her poodle,"[2, 3, 4]"
8e74237e-4216-4aed-bec3-b11fc38ba9cd,Kelly,"[1, 2, 3, 4, 5]"
860fd32c-7c5b-4545-92c7-132983d303aa,Customers,"[1, 4]"
860fd32c-7c5b-4545-92c7-132983d303aa,Employees,"[2, 4]"
860fd32c-7c5b-4545-92c7-132983d303aa,Man,"[3, 4, 5]"
b0b362ac-4259-4a44-b07d-cb6b5ec14f89,John,"[1, 2, 3, 4, 5]"
67068af8-339a-4c1d-96f8-7068d217495a,I (myself),"[1, 2, 3, 4, 5]"
073f5505-16d0-4300-b7e5-e911a653f928,Sara,"[1, 2, 3, 4, 5]"
073f5505-16d0-4300-b7e5-e911a653f928,Friends,[5]
073f5505-16d0-4300-b7e5-e911a653f928,Some guests,"[1, 5]"
16a4a790-4c3f-444a-98de-48f37d1363a3,Mandy,"[1, 2, 3, 4, 5]"
8a3ef04c-9392-4cee-af86-77bbdf9d7294,Sarah,"[1, 2, 3, 4, 5]"
8a3ef04c-9392-4cee-af86-77bbdf9d7294,Other people,[4]
85efdb5a-9786-483d-80e7-1f8c06caa92d,Optometrist,"[1, 2, 3, 4, 5]"
85efdb5a-9786-483d-80e7-1f8c06caa92d,The optometrist,"[1, 2, 3, 4, 5]"
173a155b-7548-410f-8c93-ea3d8c2b2233,Bed bugs,"[1, 2, 3]"
173a155b-7548-410f-8c93-ea3d8c2b2233,Exterminator,"[2, 3]"
173a155b-7548-410f-8c93-ea3d8c2b2233,Eric,"[1, 2, 5]"
173a155b-7548-410f-8c93-ea3d8c2b2233,Friend,[5]
89c47c56-0fcf-4874-9f29-9624858febe4,Linda,"[1, 2, 3, 4, 5]"
ef6a32d0-39b6-412d-946b-e7352b679695,Telemarketer,"[1, 2, 3, 4]"
ef6a32d0-39b6-412d-946b-e7352b679695,His mechanic,[5]
ef6a32d0-39b6-412d-946b-e7352b679695,Greg,"[1, 2, 3, 4]"
4919f2ac-23ea-4f59-9b13-8486d84e9b4a,Jackson,"[1, 2, 3, 4, 5]"
9837546a-1878-458e-b55b-3fe0d45eef4c,Dave,"[1, 2, 3, 4, 5]"
9837546a-1878-458e-b55b-3fe0d45eef4c,The crowd,[3]
9837546a-1878-458e-b55b-3fe0d45eef4c,Pepole,"[2, 3, 4]"
9837546a-1878-458e-b55b-3fe0d45eef4c,People,"[2, 4]"
72ee00b3-0a0c-4858-9e06-ff804429e707,Her family,"[2, 3, 4]"
72ee00b3-0a0c-4858-9e06-ff804429e707,Jillian,"[1, 2, 3, 4, 5]"
e6a7b158-9708-4007-b43c-85284ffbd51e,I (myself),"[1, 3, 4]"
e6a7b158-9708-4007-b43c-85284ffbd51e,Art teacher,"[1, 2, 3, 5]"
5b716a73-5fcf-4149-9b34-7ccb5dd0ea49,Tom,"[1, 4, 5]"
070759b0-8817-4b0f-8d69-9394a98bf4a5,Harold,"[1, 2, 3, 4, 5]"
070759b0-8817-4b0f-8d69-9394a98bf4a5,Customers,[5]
070759b0-8817-4b0f-8d69-9394a98bf4a5,People,[2]
600751e7-17ea-45eb-aa23-c79b0e55851d,Garrett,"[1, 2, 3, 4, 5]"
3bb51066-67c7-44ab-9518-7769a2e70ec9,Lily,"[1, 2, 3, 4, 5]"
3bb51066-67c7-44ab-9518-7769a2e70ec9,Mother,[4]
f69f59a8-9164-435d-bffa-38d0e9e7a010,His mother,"[2, 4]"
f69f59a8-9164-435d-bffa-38d0e9e7a010,The boy,"[1, 3, 4, 5]"
0b81acee-21cb-4a62-850e-4dc5ebf35eaf,Justin,"[1, 2, 3, 4, 5]"
118e2d4b-0767-47a8-8521-06eaab175425,John,"[1, 2, 3, 4, 5]"
118e2d4b-0767-47a8-8521-06eaab175425,Others,[3]
52987c3b-bf57-4e98-b23f-3a62e5633b29,Everyone,[3]
52987c3b-bf57-4e98-b23f-3a62e5633b29,Joe,"[1, 2, 3, 4, 5]"
52987c3b-bf57-4e98-b23f-3a62e5633b29,Teacher,[5]
9e1f352f-8410-4474-a46d-612f0338483a,Grandpa,"[1, 2, 3, 4, 5]"
9e1f352f-8410-4474-a46d-612f0338483a,Johnny,"[1, 3, 4]"
9e1f352f-8410-4474-a46d-612f0338483a,Grandma,[4]
63c15556-895e-46a4-96f2-e6c00188a68f,Amy,"[1, 2, 3, 4, 5]"
63c15556-895e-46a4-96f2-e6c00188a68f,Her friend,"[2, 3]"
0483246c-25b6-4f44-846c-08e7bba1922a,Anna,"[1, 2, 3, 4, 5]"
