story,character, appearing lines
20bc7d70-1784-49a8-9e9a-9445a30a573b,Jen,"[1, 2, 3, 4, 5]"
20bc7d70-1784-49a8-9e9a-9445a30a573b,Jen's hosts,"[5]"
369d2fd5-cefe-418f-83e6-69d192adf01a,I (myself),"[1, 3]"
369d2fd5-cefe-418f-83e6-69d192adf01a,The park ranger,"[5]"
369d2fd5-cefe-418f-83e6-69d192adf01a,Friends,"[1, 4, 5]"
6bcc42df-d207-49bf-9950-267ad2231d45,Lisa,"[1, 2, 3, 4, 5]"
a5f062ec-3e2d-4114-8075-030148578f91,Monica,"[1, 2, 3, 4]"
4cca0942-0134-4533-95ce-1d5d22df2e69,His friends,"[4, 5]"
4cca0942-0134-4533-95ce-1d5d22df2e69,Bob,"[1, 2, 3, 4, 5]"
4cca0942-0134-4533-95ce-1d5d22df2e69,His friend,"[1, 4, 5]"
76506667-5bc3-495a-b5a9-d173b2d352ca,Ghosts,"[4]"
76506667-5bc3-495a-b5a9-d173b2d352ca,Kids,"[1, 2, 3, 4, 5]"
76506667-5bc3-495a-b5a9-d173b2d352ca,Ghouls,"[4]"
0a0d88d4-5205-4e69-a2e5-4cdd7b16fe15,Anyone,"[3]"
0a0d88d4-5205-4e69-a2e5-4cdd7b16fe15,Tim,"[1, 2, 3, 4, 5]"
0a0d88d4-5205-4e69-a2e5-4cdd7b16fe15,Dad,"[4]"
6cf401a5-204e-4859-9860-8280521bc7dc,Company,"[3, 4]"
6cf401a5-204e-4859-9860-8280521bc7dc,Tom,"[1, 2, 3, 5]"
82e2c920-8875-4d7d-8d06-ad2c2255d55a,Tom,"[1, 2, 3, 4, 5]"
97c08a23-2122-4878-81b4-4c063b2adbd4,Dad,"[2, 4]"
97c08a23-2122-4878-81b4-4c063b2adbd4,Little girl,"[1, 2, 4]"
085d67e9-56f1-46b5-be7e-223e6be28a9d,I (myself),"[1, 2, 3, 4, 5]"
085d67e9-56f1-46b5-be7e-223e6be28a9d,The doctor,"[1, 2, 3, 5]"
e238421c-ab10-4745-89a1-ef35dfdfe836,I (myself),"[1]"
e238421c-ab10-4745-89a1-ef35dfdfe836,Store manager,"[3]"
e238421c-ab10-4745-89a1-ef35dfdfe836,Store,"[1]"
e0f801d9-7508-4a60-9434-a5f6ccb53a6b,Parents,"[3, 4]"
e0f801d9-7508-4a60-9434-a5f6ccb53a6b,Jeff,"[1, 2, 3, 4, 5]"
60388c50-8178-4dcc-8cdd-02dec4c65b84,Heather,"[1, 2, 4]"
0df3173c-62fb-480e-bf97-b364c0be0d6d,Rose,"[1, 2, 3, 4, 5]"
0df3173c-62fb-480e-bf97-b364c0be0d6d,Someone,"[3, 4, 5]"
77253c81-72c9-4a7c-acc1-010252ba9299,I (myself),"[1, 5]"
77253c81-72c9-4a7c-acc1-010252ba9299,My friends,"[1]"
77253c81-72c9-4a7c-acc1-010252ba9299,Tourists,"[2]"
77253c81-72c9-4a7c-acc1-010252ba9299,Child,"[3, 4]"
235c3640-5a61-4222-91e9-c744919fde55,Sue,"[1, 2]"
c7180314-dd5d-4185-92ae-ce0412c4f2ea,Mary,"[1, 2, 3, 4, 5]"
bda7ddf1-5e9a-4cf3-ba90-18fb066969a8,George,"[1, 2, 4, 5]"
87677bce-396c-47bc-8fb9-7f453a0746d7,Tom,"[1, 4]"
bcaf6187-3734-455c-9634-f093461c3caf,The girls,"[1, 2, 3, 5]"
59b85bdc-aeb3-485b-8f75-2e3b4473b70e,Mary,"[1, 2, 3, 4, 5]"
65ac4a67-9170-414d-9fdb-9d59edc1bd46,Neighbors,"[1, 2]"
65ac4a67-9170-414d-9fdb-9d59edc1bd46,Dan,"[3, 4, 5]"
65ac4a67-9170-414d-9fdb-9d59edc1bd46,Squirrel,"[1, 5]"
65ac4a67-9170-414d-9fdb-9d59edc1bd46,Dog,"[3, 5]"
ceec94c3-ab51-4e9b-bd75-61744c1eb954,I (myself),"[1, 2, 3, 4, 5]"
ceec94c3-ab51-4e9b-bd75-61744c1eb954,My boyfriend,"[2, 3, 4, 5]"
ceec94c3-ab51-4e9b-bd75-61744c1eb954,Cat,"[2, 5]"
5971c02e-81bf-402a-bd42-609503ff0f79,I (myself),"[1, 2, 3, 4, 5]"
51dbb0e7-e1d4-455c-9256-1add51785372,James,"[1, 2, 4, 5]"
51dbb0e7-e1d4-455c-9256-1add51785372,The students,"[3]"
a6fc6b95-5c2d-43a2-a847-36acf60e41ca,Dan,"[1, 2, 3, 4, 5]"
ed172acb-38e0-431d-b126-06a8fd5488bd,Phil,"[1, 3, 4, 5]"
ed172acb-38e0-431d-b126-06a8fd5488bd,The neighborhood,"[2]"
4bc242a5-a600-481e-9677-28b391598c0f,Bob,"[1, 2, 3, 4, 5]"
4bc242a5-a600-481e-9677-28b391598c0f,His family,"[5]"
ae56df5e-2f0b-4523-97b7-466f620cba1a,Bill,"[1, 2, 3, 4, 5]"
ae1db08c-c585-4458-a031-a5d91a028d92,I (myself),"[1, 2]"
ae1db08c-c585-4458-a031-a5d91a028d92,My friend,"[2, 3, 5]"
b8adfc4e-f619-476b-b4d9-08882964b543,Jenna,"[1, 2, 3, 4, 5]"
b8adfc4e-f619-476b-b4d9-08882964b543,People,"[4]"
8bbfacf6-e311-4817-a7a0-2c7492009f58,Tommy's mother,"[2, 3, 4, 5]"
8bbfacf6-e311-4817-a7a0-2c7492009f58,Tommy,"[1, 2, 3, 4, 5]"
602efe3f-af7b-469b-a14a-4d5d384d3cae,Gina,"[1, 2, 3, 4, 5]"
602efe3f-af7b-469b-a14a-4d5d384d3cae,Mom,"[4, 5]"
486c1d98-16ee-429e-9dc0-54c6d3003545,Voltaire,"[1, 2, 4]"
486c1d98-16ee-429e-9dc0-54c6d3003545,Candide,"[3]"
486c1d98-16ee-429e-9dc0-54c6d3003545,Jennifer,"[1, 2, 3, 4, 5]"
159fa161-1316-4ae8-a01b-f31ba2cac83e,Sally,"[1, 2, 3, 4, 5]"
159fa161-1316-4ae8-a01b-f31ba2cac83e,Susan,"[1, 2, 3, 4, 5]"
7d992d23-7425-4ca4-a6e9-e48bf573d61c,Friend,"[1, 2, 3]"
7d992d23-7425-4ca4-a6e9-e48bf573d61c,Tom,"[1, 2, 3, 4, 5]"
2a3129a2-0001-4ea3-bb78-55b0923c211a,A young lady,"[1, 2, 3, 4, 5]"
a92dfb89-daca-457e-a6c1-42702a38206f,Carl's class,"[1]"
a92dfb89-daca-457e-a6c1-42702a38206f,Teacher,"[5]"
a92dfb89-daca-457e-a6c1-42702a38206f,Carl,"[1]"
060ecfaf-cb66-44b2-961b-4558060b19c1,The friends,"[1, 3, 4, 5]"
51eff962-0951-4953-8ebe-ddf23ad46613,John,"[1, 2, 3, 4, 5]"
51eff962-0951-4953-8ebe-ddf23ad46613,Tennis team,"[1]"
8390e04b-0025-4bf3-b73f-d83683f11890,Henry's wife,"[4, 5]"
8390e04b-0025-4bf3-b73f-d83683f11890,Another woman,"[2, 3]"
8390e04b-0025-4bf3-b73f-d83683f11890,Henry,"[1, 2, 3, 4, 5]"
9514f4c2-759b-4dc7-b298-5f6efa98d126,Someone,"[3]"
9514f4c2-759b-4dc7-b298-5f6efa98d126,Tina,"[1, 2, 4, 5]"
9514f4c2-759b-4dc7-b298-5f6efa98d126,Her online character,"[3]"
103a2a77-b1ec-4a7f-b4c5-aded14f20246,Kim,"[1, 2, 3, 4, 5]"
6d28c98f-0190-4f19-bbe8-2224c422ca18,Whitney,"[1, 2, 4, 5]"
6d28c98f-0190-4f19-bbe8-2224c422ca18,Bank,"[1, 3, 5]"
f0e2eeab-87cb-4ecf-8427-de651174fa85,Rob,"[2, 3, 4, 5]"
f0e2eeab-87cb-4ecf-8427-de651174fa85,Gina,"[1, 2, 4, 5]"
7c1f6c57-cb88-4ef0-969f-c20d7eacce87,Sue,"[1, 2, 3, 4, 5]"
7c1f6c57-cb88-4ef0-969f-c20d7eacce87,School,"[1, 3]"
4a8af734-5727-4bdf-a649-832d8af37c05,Jamie,"[1, 2, 3, 5]"
4a8af734-5727-4bdf-a649-832d8af37c05,Child,"[4]"
e00dfd5a-09af-493d-8e09-9dfcc917dd72,Martha,"[1, 2, 3, 4, 5]"
e00dfd5a-09af-493d-8e09-9dfcc917dd72,Husband,"[2]"
db48629a-518f-4c10-9627-1fb6f42fd936,Robert,"[1, 2, 4, 5]"
db48629a-518f-4c10-9627-1fb6f42fd936,Professor,"[3]"
61f3bc4d-621a-40dd-8e18-ee052469a2ca,George,"[1]"
61f3bc4d-621a-40dd-8e18-ee052469a2ca,Tom,"[1]"
c4d7f7af-6e2f-472a-a648-48fcd1238387,Jim,"[1, 2, 3, 4, 5]"
40327709-9781-4d93-b683-ad8cee3def82,Garry,"[1, 2, 3, 4, 5]"
4dad0c74-7c36-42da-84c9-3559eae0ad9f,Charlie,"[1, 2, 3, 4, 5]"
c90c7627-1565-41ad-885d-7cdc0830e9be,I (myself),"[1, 2, 3, 4]"
c90c7627-1565-41ad-885d-7cdc0830e9be,Wife,"[1]"
4bf58d56-9476-4b0b-a072-bb6f83205dfc,The woman,"[1, 2, 3, 4]"
4bf58d56-9476-4b0b-a072-bb6f83205dfc,Someone,"[3, 4, 5]"
7d964c52-f3f8-495a-b5cc-c0ad1526fe07,Amy,"[1, 2, 3, 4, 5]"
7d964c52-f3f8-495a-b5cc-c0ad1526fe07,School marching band,"[1, 2, 4]"
7d964c52-f3f8-495a-b5cc-c0ad1526fe07,School,"[1]"
836d51f4-16e9-4104-ae1a-e0853d51339c,Mary,"[1, 3, 4]"
836d51f4-16e9-4104-ae1a-e0853d51339c,Tom,"[1, 2, 4, 5]"
d2c2738f-a460-4bfc-ac9b-48c029b181c4,Three friends,"[1, 2, 3, 4, 5]"
6c8ae398-d43a-4dc1-b408-59e69079af7a,Football team,"[3]"
6c8ae398-d43a-4dc1-b408-59e69079af7a,Varsity squad,"[4]"
6c8ae398-d43a-4dc1-b408-59e69079af7a,High school,"[3]"
6c8ae398-d43a-4dc1-b408-59e69079af7a,His dad,"[2]"
6c8ae398-d43a-4dc1-b408-59e69079af7a,Gary,"[1, 2, 3, 4, 5]"
dec37f22-848a-40f5-b3c5-30b9ac3c68a4,Monica,"[1, 2, 4, 5]"
dec37f22-848a-40f5-b3c5-30b9ac3c68a4,Bill,"[1, 3, 4, 5]"
868bad06-f6f1-4820-9897-3fd91fa6c37c,I (myself),"[1, 3, 4, 5]"
12186dcd-e10c-42fc-ab91-4bce75b6cf17,Son,"[1, 2, 3, 4, 5]"
3f3c0215-755d-464c-a9ad-79eef3997c05,Students,"[3, 4]"
3f3c0215-755d-464c-a9ad-79eef3997c05,Bill,"[1, 2, 3, 4, 5]"
3f3c0215-755d-464c-a9ad-79eef3997c05,His competitor,"[2]"
e1d8d7c3-c559-426b-a352-4305b242d9f1,Jerry,"[1, 2, 3, 5]"
ea1b0b74-e7a1-42e2-9904-39d0a3e51474,I (myself),"[1, 3, 4, 5]"
68bdef48-7603-4b1c-a721-34513d707901,Sarah,"[1, 2, 3, 4, 5]"
68bdef48-7603-4b1c-a721-34513d707901,Shark,"[2, 3, 5]"
4fa74fe9-0b77-44cb-a811-26dfc82155df,Callie,"[1, 2, 3, 4, 5]"
01e4f72a-9427-4f46-b477-34723728e91c,School,"[1]"
01e4f72a-9427-4f46-b477-34723728e91c,Everyone,"[2]"
01e4f72a-9427-4f46-b477-34723728e91c,Neil,"[1, 2, 3, 4, 5]"
6a5703ba-bb07-4885-96fc-d5807c377f9a,Dalton,"[2, 3, 4, 5]"
6a5703ba-bb07-4885-96fc-d5807c377f9a,Dalton's mother,"[3]"
baa87a0e-1d7b-45cd-9d44-cc0e9800a238,Jill,"[1, 2, 3, 4, 5]"
016d9fa2-2e8e-47ed-b1a6-e0cb28daeffb,I (myself),"[1, 2, 3, 4, 5]"
016d9fa2-2e8e-47ed-b1a6-e0cb28daeffb,My son,"[1, 4, 5]"
4e963a83-86f7-4fb0-a5b2-a3fd2bac7509,Lamar,"[1, 3, 4, 5]"
4e963a83-86f7-4fb0-a5b2-a3fd2bac7509,Friend musician,"[3]"
4e963a83-86f7-4fb0-a5b2-a3fd2bac7509,Mother,"[2]"
2a42ab73-b6e6-4b6b-9b03-1a5649d03331,Sean,"[1]"
7254b11c-bcca-4c65-941f-13ad1e0f0dd7,Laurel's husband,"[3]"
7254b11c-bcca-4c65-941f-13ad1e0f0dd7,Kids,"[2]"
7254b11c-bcca-4c65-941f-13ad1e0f0dd7,Wife,"[4, 5]"
7254b11c-bcca-4c65-941f-13ad1e0f0dd7,Phil,"[3, 4]"
7254b11c-bcca-4c65-941f-13ad1e0f0dd7,Laurel,"[1, 3, 4]"
7254b11c-bcca-4c65-941f-13ad1e0f0dd7,Angelique,"[5]"
e11f91c2-39c5-465f-a199-b08caa2573e1,Lisa,"[1]"
e11f91c2-39c5-465f-a199-b08caa2573e1,Sister,"[3, 4, 5]"
e11f91c2-39c5-465f-a199-b08caa2573e1,Gina,"[1, 2, 3, 4, 5]"
e11f91c2-39c5-465f-a199-b08caa2573e1,Brother,"[3, 4, 5]"
e11f91c2-39c5-465f-a199-b08caa2573e1,Mother,"[3]"
4933d78c-0f2b-42ac-b49e-ffac417f955a,I (myself),"[1, 2]"
fabac6d5-66e5-4119-a35e-faeb08fbc4c4,Dave,"[1, 2, 3, 4, 5]"
1c492752-bc3f-4dc7-a4ef-c1d36fc6ac43,Leo,"[1, 4]"
3272b8c0-fa93-4357-a7dd-c83b920aa977,Best friend,"[2]"
3272b8c0-fa93-4357-a7dd-c83b920aa977,Andrea,"[1, 2, 4, 5]"
3272b8c0-fa93-4357-a7dd-c83b920aa977,Hosts,"[3]"
3272b8c0-fa93-4357-a7dd-c83b920aa977,Kids,"[3]"
7bd2f2cb-86be-4ee3-8ada-61ddc095f6c9,Gal,"[3, 4]"
7bd2f2cb-86be-4ee3-8ada-61ddc095f6c9,Sonya,"[1, 2, 4, 5]"
646e0bbd-4c8c-427f-bbe9-54b6f702b7a7,Eric's neighbor,"[2]"
646e0bbd-4c8c-427f-bbe9-54b6f702b7a7,Eric,"[1, 2, 5]"
a495f23d-71b2-49fb-afe7-8bc8f4e3fd19,Boyfriend,"[1, 3]"
a495f23d-71b2-49fb-afe7-8bc8f4e3fd19,Allie,"[1, 2, 3, 4, 5]"
c03a16c1-0fd5-4749-8745-181c1380ccdf,Sara,"[1, 2, 3, 4, 5]"
a8e76926-121e-4f20-b70c-e771332acb66,The pro golfer,"[1, 2, 3, 4, 5]"
3ebd1b2a-88fa-466a-af1f-ced3fe0b6947,The bus driver,"[4]"
3ebd1b2a-88fa-466a-af1f-ced3fe0b6947,A girl,"[1, 2, 3, 4, 5]"
3ebd1b2a-88fa-466a-af1f-ced3fe0b6947,Beth,"[1, 2, 3, 4, 5]"
d133058f-fc1a-45b2-a392-a277317b01ab,Sue,"[1, 2, 3, 5]"
d133058f-fc1a-45b2-a392-a277317b01ab,Manager,"[3]"
e2dd339e-eb65-4d38-842d-9700d6db9c28,I (myself),"[1, 5]"
e2dd339e-eb65-4d38-842d-9700d6db9c28,Joe,"[1, 4]"
39d32d7c-8b22-4429-88d6-38511462f8f2,Marge,"[1, 2, 3, 4]"
39d32d7c-8b22-4429-88d6-38511462f8f2,Husband,"[3, 4, 5]"
48c2d8d3-6368-4dca-8e59-06ce1eb0357c,Luke,"[1, 2, 3, 4, 5]"
ac3a5df6-1240-426c-94d5-ebacd56ce833,John,"[1, 2, 3, 4, 5]"
aa45a339-3d51-499d-8860-9c6eb838891c,Craigslist,"[2, 3, 5]"
aa45a339-3d51-499d-8860-9c6eb838891c,Charles,"[1, 2, 3, 4, 5]"
cd4c2689-145b-4160-94d1-ebb3e910d202,Bob,"[1, 2, 3, 4, 5]"
cd4c2689-145b-4160-94d1-ebb3e910d202,Jerry,"[1, 2, 3, 4, 5]"
f6c83d2d-23a3-4586-a19d-2c7b85c6819a,The other players,"[3, 4]"
f6c83d2d-23a3-4586-a19d-2c7b85c6819a,Roy,"[1, 2, 3, 4, 5]"
cf7305f3-6a9b-4641-931e-08c0751d2b92,Sam squirrel,"[1, 2, 3, 4, 5]"
cf7305f3-6a9b-4641-931e-08c0751d2b92,Sam,"[1, 2, 3, 4, 5]"
bf593eba-e442-46ce-8658-7495f3cccb01,Gary,"[1, 2, 3, 4]"
1e3c8156-6b90-4b77-ac01-4cde2215851c,Cay,"[1, 2, 3, 4, 5]"
0463f79e-2d83-44b7-ad1f-5bcb3f5fd947,Finn sister,"[1]"
0463f79e-2d83-44b7-ad1f-5bcb3f5fd947,Krampus,"[2, 3, 4, 5]"
0463f79e-2d83-44b7-ad1f-5bcb3f5fd947,Finn's mom,"[4, 5]"
0463f79e-2d83-44b7-ad1f-5bcb3f5fd947,Finn,"[1, 2, 3, 4, 5]"
ba5517c3-5045-475f-97f6-2aaf50395ac7,Ronnie,"[1, 2, 3, 4, 5]"
c94dd5ce-7d7a-4971-be8e-3be14d9b9c0e,Deer,"[2, 3, 4, 5]"
c94dd5ce-7d7a-4971-be8e-3be14d9b9c0e,Diane,"[1, 2, 4, 5]"
c94dd5ce-7d7a-4971-be8e-3be14d9b9c0e,Jack,"[1, 2, 3, 4, 5]"
c3670813-62e8-4212-943b-25007ecd2afd,Jared,"[1, 2, 3, 4, 5]"
c3670813-62e8-4212-943b-25007ecd2afd,A girl,"[3]"
fcd6f6f6-c6c0-4211-8d56-ba4dcc210a29,Bluejays,"[1, 2, 3, 4, 5]"
fcd6f6f6-c6c0-4211-8d56-ba4dcc210a29,Team captain,"[4]"
8d8aced9-f513-4050-afbf-d7b295d63588,Will,"[1, 2, 3, 4, 5]"
c3d5e19d-a33f-4870-a810-964c5a395ada,The driver,"[5]"
c3d5e19d-a33f-4870-a810-964c5a395ada,The stone family,"[1, 3, 4, 5]"
c3d5e19d-a33f-4870-a810-964c5a395ada,Pyramid,"[1, 5]"
fc71f803-259a-4094-b045-06cb807fea96,I (myself),"[1, 2, 3, 4, 5]"
fc71f803-259a-4094-b045-06cb807fea96,Brother,"[1, 4]"
057321d3-09e9-4043-91ff-b09b78eb21fb,Friend,"[2]"
057321d3-09e9-4043-91ff-b09b78eb21fb,Johnny,"[1, 3, 4, 5]"
69563963-2fd2-4ab3-9572-b4f13b8f9602,Dave,"[1, 2, 3, 4, 5]"
e621c83c-2573-4ebf-add2-b8560d094b92,Her kids,"[1, 4, 5]"
e621c83c-2573-4ebf-add2-b8560d094b92,Anna,"[1, 2, 3, 4, 5]"
d196c86f-6d89-4d5d-8869-de88e075b25c,Reese,"[1, 2, 3, 4, 5]"
b5d6d9f7-68df-4580-81b7-2c8531c9346a,I (myself),"[1, 3, 4, 5]"
b5d6d9f7-68df-4580-81b7-2c8531c9346a,Niece,"[1, 2, 3, 4]"
b5d6d9f7-68df-4580-81b7-2c8531c9346a,Boyfriend,"[1, 2, 3]"
edac17f4-a54f-4fb7-986e-6fd24d0bbfb5,Jane,"[1]"
0c114047-594e-4674-a113-8dd5de9a4d64,Parents,"[3, 5]"
0c114047-594e-4674-a113-8dd5de9a4d64,Santa,"[5]"
0c114047-594e-4674-a113-8dd5de9a4d64,Chad,"[2, 3, 4, 5]"
0c114047-594e-4674-a113-8dd5de9a4d64,Twas,"[1]"
e0b704a7-58cd-47d7-a119-633f18163cfb,Ryan,"[1, 2, 3, 4, 5]"
8700273e-771b-4eac-a205-376d35693835,I (myself),"[1, 3, 4, 5]"
8700273e-771b-4eac-a205-376d35693835,Bookstore in school,"[3]"
8700273e-771b-4eac-a205-376d35693835,Lisa frank,"[5]"
c028e33d-055c-419b-a475-0816c43c93de,Jason,"[1, 2, 3, 4, 5]"
c028e33d-055c-419b-a475-0816c43c93de,Teacher,"[5]"
f786eeca-948f-4dd0-abee-da60b43c494a,Jane,"[1, 2, 3, 4, 5]"
f786eeca-948f-4dd0-abee-da60b43c494a,Friends,"[3]"
bf1c41c2-5a21-40ba-b2d8-8d1dd222e597,Kristy,"[1, 2, 3, 4, 5]"
d97513d6-881c-4d4b-92db-1f7a297b1f52,Sean,"[1, 2, 3, 4, 5]"
2ec130fb-6540-4e02-9e77-ae57db0d962a,Timmy,"[1, 2, 3, 4, 5]"
2ec130fb-6540-4e02-9e77-ae57db0d962a,Santa claus,"[1, 2, 4]"
2ec130fb-6540-4e02-9e77-ae57db0d962a,His mother,"[2, 5]"
b263d428-106d-4735-927d-67d5377918b0,Friend,"[2, 3, 4, 5]"
b263d428-106d-4735-927d-67d5377918b0,Tom,"[1, 2, 3, 4, 5]"
5f4fb0b6-7208-432b-b19d-dab22e4df01c,I (myself),"[1, 2, 3, 4, 5]"
5f4fb0b6-7208-432b-b19d-dab22e4df01c,Stranger,"[2, 3, 4, 5]"
4eafdfe9-1bea-4e00-8f45-b0e9a6e8454e,Baby girl,"[5]"
4eafdfe9-1bea-4e00-8f45-b0e9a6e8454e,Katrina,"[1, 2, 3, 4, 5]"
4eafdfe9-1bea-4e00-8f45-b0e9a6e8454e,Her husband,"[2, 3]"
4eafdfe9-1bea-4e00-8f45-b0e9a6e8454e,Doctor,"[3, 4]"
5cd55c18-209c-49ff-8f62-e118d1f354a1,Lexi,"[1, 2, 3, 5]"
5cd55c18-209c-49ff-8f62-e118d1f354a1,Lexi's mother,"[2, 4, 5]"
461fdbd8-56c5-4a0d-bd28-e60e6d08e5e8,Lila,"[1, 2, 4, 5]"
461fdbd8-56c5-4a0d-bd28-e60e6d08e5e8,Mother,"[1]"
2ac95134-a4b3-4ddf-88bf-4a7528fbb6e2,Employee,"[3]"
2ac95134-a4b3-4ddf-88bf-4a7528fbb6e2,Sam,"[1, 2, 4, 5]"
c59f828e-998b-4da9-bf25-39dae769d4f7,Maria,"[1, 3, 4, 5]"
fd735616-77a1-4b72-ad07-a8da3051f4ba,I (myself),"[1, 4]"
fd735616-77a1-4b72-ad07-a8da3051f4ba,Girlfriend,"[1, 2, 3, 4, 5]"
f9cac8d6-47ca-43af-afdc-30531d4d2119,Allie,"[1, 2, 4, 5]"
475e8653-1b55-4993-89fb-97d660479f98,I (myself),"[1, 2, 3, 4, 5]"
3f6f6c3d-ada3-45db-8317-e5271fc75839,I (myself),"[1, 2, 3, 4, 5]"
3f6f6c3d-ada3-45db-8317-e5271fc75839,Doctor,"[2, 4, 5]"
8b67796d-b4ef-4648-9eca-6d75109422bd,Dan,"[1, 2, 3, 4, 5]"
8b67796d-b4ef-4648-9eca-6d75109422bd,Mary,"[1, 2, 3, 5]"
9cd654e3-c6a8-45dc-b97b-18ca40dda8b6,Someone,"[2]"
9cd654e3-c6a8-45dc-b97b-18ca40dda8b6,Jill,"[1, 2, 3, 4, 5]"
3d86d83e-e2ee-45ce-969c-f5eb977886b1,Neighbor,"[3]"
3d86d83e-e2ee-45ce-969c-f5eb977886b1,Kitten,"[1, 2, 3, 4, 5]"
74b0a28e-db06-4aa5-93f9-89a37d8c1802,Kurt,"[1, 2, 3, 4, 5]"
e53ee09d-3538-42f1-a292-7f605031d9ae,Michelle,"[1, 2, 3, 4, 5]"
e53ee09d-3538-42f1-a292-7f605031d9ae,Everyone,"[5]"
092aa345-2584-4151-a807-ae33de2de4e3,Fred,"[1, 2, 3, 4, 5]"
c79bb67c-c069-4b09-852f-e9e4027dc2d1,Mark salzman,"[1, 2, 3, 4, 5]"
baf67a1f-bfa5-4bf0-bf7a-52ffaa94b9fc,Sylvia,"[1, 2, 3, 4, 5]"
baf67a1f-bfa5-4bf0-bf7a-52ffaa94b9fc,Pianist,"[3, 4, 5]"
baf67a1f-bfa5-4bf0-bf7a-52ffaa94b9fc,Friend,"[1, 5]"
baf67a1f-bfa5-4bf0-bf7a-52ffaa94b9fc,Church,"[1]"
24581726-5fd5-42b6-b277-c37e817d9484,Ren,"[1, 3, 4, 5]"
24581726-5fd5-42b6-b277-c37e817d9484,Friend,"[1, 2, 3, 4]"
ff69db63-4e25-455d-9091-fda03087ce58,I (myself),"[1, 2, 3, 4, 5]"
ff69db63-4e25-455d-9091-fda03087ce58,Her husband,"[1, 2, 3]"
ff69db63-4e25-455d-9091-fda03087ce58,A lady,"[1]"
72cb27e3-380b-49e2-b9c0-3bff796ca39e,Jane,"[1, 2, 3, 4, 5]"
e8268858-a3b9-48c1-9ffe-8852fecab312,Brian,"[1, 2, 3, 4, 5]"
356640ef-e671-4c31-a510-bbb9155263e8,Joe,"[1, 2, 3, 4, 5]"
356640ef-e671-4c31-a510-bbb9155263e8,People,"[4, 5]"
d527acd1-ddb6-4bf3-83b9-02052b41c6f0,I (myself),"[3, 4, 5]"
d527acd1-ddb6-4bf3-83b9-02052b41c6f0,Dad,"[1]"
5fe998ee-b85d-455e-919b-1aeab0831b93,Bob,"[1, 2, 3, 4]"
5fe998ee-b85d-455e-919b-1aeab0831b93,The starter,"[5]"
5fe998ee-b85d-455e-919b-1aeab0831b93,Friends,"[1, 2, 3]"
73359cc1-5ca5-4f59-92b5-333ccf0656b0,Mary,"[1, 2, 3, 4, 5]"
73359cc1-5ca5-4f59-92b5-333ccf0656b0,Tom,"[1, 5]"
d942473a-1ab8-44f9-8e1a-683339f3f3a8,Someone,"[5]"
d942473a-1ab8-44f9-8e1a-683339f3f3a8,Charles,"[1, 2, 3, 4, 5]"
d942473a-1ab8-44f9-8e1a-683339f3f3a8,Alumnus,"[2, 3, 5]"
663b00c9-c95c-4926-9bc1-4b8d7cb6b3dc,I (myself),"[1, 2, 3, 4, 5]"
663b00c9-c95c-4926-9bc1-4b8d7cb6b3dc,Kids,"[3, 5]"
1e4ada40-048e-49f8-bc2b-1a4a094e76f3,I (myself),"[1, 2, 3, 4, 5]"
1e4ada40-048e-49f8-bc2b-1a4a094e76f3,Coach,"[5]"
1e4ada40-048e-49f8-bc2b-1a4a094e76f3,Friend,"[3, 5]"
af708b68-4ca3-4629-95b8-cce5af311a01,Aubrey,"[1, 2, 3, 4, 5]"
af708b68-4ca3-4629-95b8-cce5af311a01,Boyfriend,"[1, 5]"
33cd2898-4514-46b6-ba47-ac14a0a915ac,My grandfather,"[1]"
33cd2898-4514-46b6-ba47-ac14a0a915ac,I (myself),"[1, 2, 3, 5]"
33cd2898-4514-46b6-ba47-ac14a0a915ac,Ron,"[3, 4, 5]"
33cd2898-4514-46b6-ba47-ac14a0a915ac,Best friend,"[4]"
a02622b9-aa63-4e4b-9e7e-97b89447e811,Rick,"[1, 2, 3, 4, 5]"
0e4ff3eb-fcb1-49d9-9138-812375511ac7,I (myself),"[1, 2, 3, 4]"
0e4ff3eb-fcb1-49d9-9138-812375511ac7,People,"[2]"
c3f5460a-be06-43dd-82a6-e87a55ad8a8b,The smiths,"[1, 2, 4, 5]"
c3f5460a-be06-43dd-82a6-e87a55ad8a8b,Waitress,"[3, 4, 5]"
ac53b773-20f4-48bc-a158-a2a9ede93379,His friends,"[4, 5]"
ac53b773-20f4-48bc-a158-a2a9ede93379,Ted,"[1, 2, 3, 4, 5]"
e78d7854-5556-49b6-85aa-a6aa5313bd8a,Band,"[1, 2, 3]"
e78d7854-5556-49b6-85aa-a6aa5313bd8a,Danny,"[1, 2, 3, 4, 5]"
e78d7854-5556-49b6-85aa-a6aa5313bd8a,Friend,"[5]"
c96687b7-dfae-43d9-a92e-c0c1be11e6d8,Tracy,"[1, 3, 4, 5]"
c96687b7-dfae-43d9-a92e-c0c1be11e6d8,A girl,"[1, 2]"
c96687b7-dfae-43d9-a92e-c0c1be11e6d8,A boy,"[1, 2, 3]"
47d65a83-5750-4f0e-86fe-48387b3f35e2,Mariah,"[1, 2, 3, 4, 5]"
47d65a83-5750-4f0e-86fe-48387b3f35e2,Team,"[3]"
4984d67c-ea51-405a-84e7-542cd23f4327,The man,"[2, 3, 5]"
d9477116-754d-4620-a9cc-c9991f8e7ab4,Jim,"[1, 2, 3, 4, 5]"
